"time_period","time_identifier","geographic_level","country_code","country_name","institution_group","institution_type","breakdown_topic","breakdown","data_type","version","inst_count","cohort","overall","education","fe","ssf","sfc","other_edu","ind","appru","special","spi","edu_combo","he","appren","appl3","appl2","all_work","all_notsust","notsust","notsust_beneet","only_beneet","all_unknown","unknown_id","unknown"
"202122","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Primary Need","Total","Number of pupils","Revised","z","75259","66900","60480","38767","14998","5520","1195","216","339","300","158","178","4","2510","788","1722","3910","7201","3733","2114","1354","1158","1094","64"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Sex","Male","Number of pupils","Revised","z","293970","273955","249261","107327","102595","32149","7190","1064","450","4820","264","575","17","12294","6290","6004","12400","16610","9616","4475","2519","3405","2977","428"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Major","White","Number of pupils","Revised","z","422356","394597","357147","157668","140876","49482","9121","1776","593","5249","356","1088","59","17621","7436","10185","19829","23920","13450","6767","3703","3839","3434","405"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Major","Mixed Dual background","Number of pupils","Revised","z","31792","29556","28000","10341","12942","4005","712","166","61","390","17","74","4","594","307","287","962","1901","1154","508","239","335","294","41"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Traveller of Irish Heritage","Number of pupils","Revised","z","171","131","111","68","20","14","9","1","0","8","0","0","0","5","1","4","15","35","15","12","8","5","4","1"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Gypsy Roma","Number of pupils","Revised","z","1425","916","745","559","118","39","29","0","2","26","0","1","0","25","5","20","146","370","163","90","117","139","131","8"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other mixed background","Number of pupils","Revised","z","11762","11025","10578","3525","5292","1466","295","88","26","153","5","21","2","158","89","69","289","597","380","163","54","140","120","20"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other Black background","Number of pupils","Revised","z","4534","4308","4210","1399","1946","746","119","27","2","80","1","9","0","36","29","7","62","169","118","32","19","57","48","9"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Chinese","Number of pupils","Revised","z","2101","2077","2068","297","1349","356","66","51","0","13","0","1","1","6","4","2","3","12","7","3","2","12","7","5"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","FSM Status","FSM not eligible","Number of pupils","Revised","z","468337","446775","413377","152285","189156","63538","8398","2372","446","4223","237","1050","70","16758","7477","9281","16640","17611","11041","4382","2188","3951","3287","664"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Provision","No identified SEN","Number of pupils","Revised","z","488663","462509","427567","156921","198671","68140","3835","2337","209","62","17","1139","71","16633","7500","9133","18309","21869","13286","5774","2809","4285","3599","686"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Specific learning difficulty","Number of pupils","Revised","z","16255","14995","13270","8153","3521","1307","289","74","33","139","12","31","0","847","277","570","878","1096","639","299","158","164","152","12"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Speech language and communication needs","Number of pupils","Revised","z","8635","7852","7420","4632","1522","619","647","17","37","545","32","15","1","164","46","118","268","658","344","169","145","125","117","8"
"202122","Academic year","National","E92000001","England","State-funded mainstream schools","Non-selective school in highly selective area","Disadvantage Status","Disadvantaged","Number of pupils","Revised","z","9344","8199","7370","4069","2787","405","109","6","24","26","23","29","1","262","91","171","567","992","546","297","149","153","141","12"
"202122","Academic year","National","E92000001","England","State-funded mainstream schools","Other non-selective school","Disadvantage Status","Not disadvantaged","Number of pupils","Revised","z","369144","353668","326432","123234","143186","56775","3237","1879","234","153","81","828","62","14283","6485","7798","12953","12441","8072","2957","1412","3035","2458","577"
"202122","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Sex","Disadvantaged Female","Number of pupils","Revised","z","72787","64670","59078","30064","19774","8594","646","170","124","83","32","232","5","1647","391","1256","3945","7333","3866","2256","1211","784","733","51"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Sex","Disadvantaged Female","Number of pupils","Revised","z","74749","66471","60855","30545","19785","8612","1913","171","151","1287","65","234","5","1651","392","1259","3965","7464","3902","2303","1259","814","763","51"
"202122","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Disadvantaged Black or Black British","Number of pupils","Revised","z","14921","14111","13768","4700","6505","2463","100","c","c","c","c","c","c","107","c","c","236","630","c","c","c","180","c","c"
"202122","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Not Disadvantaged Any other ethnic group","Number of pupils","Revised","z","6461","6117","6000","1545","3510","884","61","c","c","c","c","c","c","37","c","c","80","197","c","c","c","147","c","c"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Ethnicity Major","Disadvantaged Black or Black British","Number of pupils","Revised","z","15439","14595","14244","4797","6511","2478","458","c","c","c","c","c","c","107","c","c","244","655","c","c","c","189","c","c"
"202122","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS2 Low prior","Number of pupils","Revised","z","61394","51750","46100","32712","8723","4170","495","41","146","c","c","139","c","1696","427","1269","3954","8514","4292","2621","1601","1130","1090","40"
"202122","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS2 High prior","Number of pupils","Revised","z","10002","9442","9014","2092","5204","1583","135","82","12","c","c","34","c","157","81","76","271","485","274","138","73","75","69","6"
"202122","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS4 E&M 9-5 not achieved","Number of pupils","Revised","z","96753","80756","70976","50075","13379","6693","829","70","251","c","c","253","c","2831","812","2019","6949","14115","7254","4307","2554","1882","1779","103"
"202122","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS4 E&M 9-4 achieved","Number of pupils","Revised","z","80619","76222","71208","27498","31502","11649","559","236","35","c","c","259","c","2078","940","1138","2936","3936","2603","1063","270","461","419","42"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS2 Mid prior","Number of pupils","Revised","z","66608","59998","54490","24752","21006","8156","576","130","95","c","c","213","c","1823","744","1079","3685","5951","3323","1755","873","659","624","35"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS2 no recorded level","Number of pupils","Revised","z","8380","7294","6996","3625","1830","875","666","31","41","c","c","15","c","51","25","26","247","808","389","244","175","278","234","44"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS2 Low prior","Number of pupils","Revised","z","107752","100794","88901","53818","22199","9423","3461","147","154","c","c","266","c","5973","2069","3904","5920","5876","3681","1438","757","1082","1000","82"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Prior Attainment","Prior Attainment KS2 Low prior","Number of pupils","Revised","z","174958","157685","140011","88156","30958","13674","7223","194","406","5915","289","410","9","7688","2502","5186","9986","14944","8144","4252","2548","2329","2206","123"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS4 E&M 9-5 not achieved","Number of pupils","Revised","z","103986","87044","77083","52133","13418","6786","4746","79","384","c","c","259","c","2856","822","2034","7105","14903","7493","4585","2825","2039","1933","106"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Prior Attainment","Prior Attainment KS4 E&M 9-5 achieved","Number of pupils","Revised","z","299232","293871","282795","61668","166186","51937","3004","2237","62","61","11","584","49","6368","3792","2576","4708","4167","3061","889","217","1194","967","227"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS4 E&M 9-4 achieved","Number of pupils","Revised","z","80850","76428","71398","27620","31516","11657","605","236","37","c","c","260","c","2087","945","1142","2943","3958","2615","1068","275","464","422","42"
"202122","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS4 E&M 9-4 not achieved","Number of pupils","Revised","z","88784","78915","67535","48860","9476","5176","4023","106","226","c","c","204","c","4734","1236","3498","6646","7951","4649","2063","1239","1918","1582","336"
"202122","Academic year","National","E92000001","England","Total","Total","Total","Total","Number of pupils","Revised","4464","584211","545898","503199","201402","213922","73994","13881","2634","1934","7415","491","1331","76","19355","8337","11018","23344","32312","18124","9085","5103","6001","5199","802"
