"geographic_level","area","SSA","Level","sex","Achievements","Enrolments","Total","Total_ach","Total_enr","pcAch","pcEnr"
"LEP","Gloucestershire","Science and Mathematics","4+","Total",NA,NA,"Total",50,110,NA,NA
"LEP","Gloucestershire","Science and Mathematics","E","Female",NA,NA,"Total",2220,2510,NA,NA
"LEP","Gloucestershire","Science and Mathematics","E","Male",NA,NA,"Total",1140,1340,NA,NA
"LEP","Gloucestershire","Science and Mathematics","E","Total",NA,NA,"Total",3340,3850,NA,NA
"LEP","Gloucestershire","Science and Mathematics","Not Assigned","Female",NA,NA,"Total",50,90,NA,NA
"LEP","Gloucestershire","Science and Mathematics","Not Assigned","Male",NA,NA,"Total",70,360,NA,NA
"LEP","Gloucestershire","Science and Mathematics","Not Assigned","Total",NA,NA,"Total",130,460,NA,NA
"LEP","Gloucestershire","Science and Mathematics","Total","Female",80,120,"Total",5750,7810,0.0139130434782609,0.0153649167733675
"LEP","Gloucestershire","Science and Mathematics","Total","Male",50,80,"Total",3090,4390,0.0161812297734628,0.0182232346241458
"LEP","Gloucestershire","Science and Mathematics","Total","Total",130,180,"Total",8860,12200,0.0146726862302483,0.0147540983606557
"LEP","Gloucestershire","Social Sciences","1","Female",NA,NA,"Total",830,1000,NA,NA
"LEP","Gloucestershire","Social Sciences","1","Male",NA,NA,"Total",780,900,NA,NA
"LEP","Gloucestershire","Social Sciences","1","Total",NA,NA,"Total",1600,1900,NA,NA
"LEP","Gloucestershire","Social Sciences","2","Female",NA,NA,"Total",2310,3500,NA,NA
"LEP","Gloucestershire","Social Sciences","2","Male",NA,NA,"Total",920,1420,NA,NA
"LEP","Gloucestershire","Social Sciences","2","Total",NA,NA,"Total",3240,4930,NA,NA
"LEP","Gloucestershire","Social Sciences","3","Female",10,30,"Total",320,650,0.03125,0.0461538461538462
"LEP","Gloucestershire","Social Sciences","3","Male",NA,10,"Total",170,310,NA,0.032258064516129
"LEP","Gloucestershire","Social Sciences","3","Total",20,30,"Total",520,970,0.0384615384615385,0.0309278350515464
"LEP","Gloucestershire","Social Sciences","4+","Female",NA,NA,"Total",30,70,NA,NA
"LEP","Gloucestershire","Social Sciences","4+","Male",NA,NA,"Total",20,50,NA,NA
"LEP","Gloucestershire","Social Sciences","4+","Total",NA,NA,"Total",50,110,NA,NA
"LEP","Gloucestershire","Social Sciences","E","Female",NA,NA,"Total",2220,2510,NA,NA
"LEP","Gloucestershire","Social Sciences","E","Male",NA,NA,"Total",1140,1340,NA,NA
"LEP","Gloucestershire","Social Sciences","E","Total",NA,NA,"Total",3340,3850,NA,NA
"LEP","Gloucestershire","Social Sciences","Not Assigned","Female",NA,NA,"Total",50,90,NA,NA
"LEP","Gloucestershire","Social Sciences","Not Assigned","Male",NA,NA,"Total",70,360,NA,NA
"LEP","Gloucestershire","Social Sciences","Not Assigned","Total",NA,NA,"Total",130,460,NA,NA
"LEP","Gloucestershire","Social Sciences","Total","Female",10,30,"Total",5750,7810,0.00173913043478261,0.00384122919334187
"LEP","Gloucestershire","Social Sciences","Total","Male",NA,10,"Total",3090,4390,NA,0.00227790432801822
"LEP","Gloucestershire","Social Sciences","Total","Total",20,30,"Total",8860,12200,0.00225733634311512,0.00245901639344262
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","1","Female",40,60,"Total",7220,9560,0.00554016620498615,0.00627615062761506
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","1","Male",20,20,"Total",5330,6660,0.00375234521575985,0.003003003003003
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","1","Total",60,80,"Total",12550,16220,0.0047808764940239,0.00493218249075216
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","2","Female",120,180,"Total",10620,14810,0.0112994350282486,0.012153950033761
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","2","Male",60,100,"Total",7390,9920,0.0081190798376184,0.0100806451612903
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","2","Total",190,270,"Total",18010,24740,0.0105496946141033,0.0109135004042037
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","3","Female",30,100,"Total",2730,4740,0.010989010989011,0.0210970464135021
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","3","Male",10,20,"Total",2560,3930,0.00390625,0.00508905852417303
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","3","Total",80,110,"Total",5260,8670,0.0152091254752852,0.0126874279123414
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","4+","Female",NA,NA,"Total",300,620,NA,NA
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","4+","Male",NA,NA,"Total",190,440,NA,NA
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","4+","Total",NA,NA,"Total",510,1040,NA,NA
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","E","Female",40,40,"Total",16600,19600,0.00240963855421687,0.00204081632653061
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","E","Male",30,30,"Total",6920,8670,0.00433526011560694,0.00346020761245675
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","E","Total",70,70,"Total",23510,28250,0.00297745640153126,0.00247787610619469
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","Not Assigned","Female",NA,NA,"Total",2610,3130,NA,NA
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","Not Assigned","Male",NA,NA,"Total",8220,9610,NA,NA
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","Not Assigned","Total",NA,NA,"Total",10840,12740,NA,NA
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","Total","Female",270,330,"Total",40060,52430,0.00673989016475287,0.00629410642761778
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","Total","Male",180,220,"Total",30580,39220,0.00588620013080445,0.00560938296787353
"LEP","Greater Birmingham and Solihull","Agriculture, Horticulture and Animal Care","Total","Total",400,530,"Total",70640,91680,0.00566251415628539,0.00578097731239093
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","1","Female",70,90,"Total",7220,9560,0.00969529085872576,0.00941422594142259
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","1","Male",20,20,"Total",5330,6660,0.00375234521575985,0.003003003003003
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","1","Total",100,110,"Total",12550,16220,0.00796812749003984,0.00678175092478422
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","2","Female",150,180,"Total",10620,14810,0.0141242937853107,0.012153950033761
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","2","Male",70,80,"Total",7390,9920,0.0094722598105548,0.00806451612903226
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","2","Total",250,300,"Total",18010,24740,0.0138811771238201,0.0121261115602264
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","3","Female",180,230,"Total",2730,4740,0.0659340659340659,0.0485232067510548
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","3","Male",180,210,"Total",2560,3930,0.0703125,0.0534351145038168
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","3","Total",340,440,"Total",5260,8670,0.064638783269962,0.0507497116493656
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","4+","Female",10,10,"Total",300,620,0.0333333333333333,0.0161290322580645
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","4+","Male",10,10,"Total",190,440,0.0526315789473684,0.0227272727272727
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","4+","Total",10,10,"Total",510,1040,0.0196078431372549,0.00961538461538462
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","E","Female",100,110,"Total",16600,19600,0.00602409638554217,0.00561224489795918
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","E","Male",50,60,"Total",6920,8670,0.00722543352601156,0.0069204152249135
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","E","Total",150,160,"Total",23510,28250,0.00638026371756699,0.00566371681415929
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","Not Assigned","Female",20,30,"Total",2610,3130,0.00766283524904215,0.00958466453674121
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","Not Assigned","Male",NA,NA,"Total",8220,9610,NA,NA
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","Not Assigned","Total",30,40,"Total",10840,12740,0.00276752767527675,0.00313971742543171
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","Total","Female",550,670,"Total",40060,52430,0.0137294058911633,0.0127789433530422
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","Total","Male",330,420,"Total",30580,39220,0.0107913669064748,0.0107088220295767
"LEP","Greater Birmingham and Solihull","Arts, Media and Publishing","Total","Total",870,1100,"Total",70640,91680,0.0123159682899207,0.0119982547993019
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","1","Female",680,810,"Total",7220,9560,0.0941828254847645,0.0847280334728033
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","1","Male",800,900,"Total",5330,6660,0.150093808630394,0.135135135135135
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","1","Total",1470,1710,"Total",12550,16220,0.117131474103586,0.105425400739827
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","2","Female",870,1250,"Total",10620,14810,0.0819209039548023,0.0844024307900068
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","2","Male",1100,1300,"Total",7390,9920,0.148849797023004,0.131048387096774
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","2","Total",1980,2550,"Total",18010,24740,0.109938922820655,0.103071948261924
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","3","Female",200,500,"Total",2730,4740,0.0732600732600733,0.105485232067511
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","3","Male",150,330,"Total",2560,3930,0.05859375,0.083969465648855
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","3","Total",370,810,"Total",5260,8670,0.0703422053231939,0.0934256055363322
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","4+","Female",70,210,"Total",300,620,0.233333333333333,0.338709677419355
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","4+","Male",30,120,"Total",190,440,0.157894736842105,0.272727272727273
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","4+","Total",120,320,"Total",510,1040,0.235294117647059,0.307692307692308
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","E","Female",80,120,"Total",16600,19600,0.00481927710843374,0.00612244897959184
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","E","Male",90,110,"Total",6920,8670,0.0130057803468208,0.0126874279123414
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","E","Total",180,220,"Total",23510,28250,0.00765631646108039,0.00778761061946903
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","Not Assigned","Female",10,10,"Total",2610,3130,0.00383141762452107,0.00319488817891374
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","Not Assigned","Male",NA,10,"Total",8220,9610,NA,0.00104058272632674
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","Not Assigned","Total",10,20,"Total",10840,12740,0.000922509225092251,0.00156985871271586
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","Total","Female",1940,2880,"Total",40060,52430,0.0484273589615577,0.0549303833683006
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","Total","Male",2190,2770,"Total",30580,39220,0.0716154349247874,0.0706272310045895
"LEP","Greater Birmingham and Solihull","Business, Administration and Law","Total","Total",4130,5630,"Total",70640,91680,0.0584654586636467,0.0614092495636998
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","1","Female",10,10,"Total",7220,9560,0.00138504155124654,0.00104602510460251
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","1","Male",380,480,"Total",5330,6660,0.0712945590994371,0.0720720720720721
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","1","Total",390,500,"Total",12550,16220,0.0310756972111554,0.030826140567201
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","2","Female",40,50,"Total",10620,14810,0.00376647834274953,0.00337609723160027
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","2","Male",830,1040,"Total",7390,9920,0.112313937753721,0.104838709677419
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","2","Total",870,1110,"Total",18010,24740,0.0483064963908939,0.0448666127728375
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","3","Female",10,20,"Total",2730,4740,0.00366300366300366,0.00421940928270042
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","3","Male",270,470,"Total",2560,3930,0.10546875,0.119592875318066
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","3","Total",280,490,"Total",5260,8670,0.0532319391634981,0.0565167243367935
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","4+","Female",NA,20,"Total",300,620,NA,0.032258064516129
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","4+","Male",NA,60,"Total",190,440,NA,0.136363636363636
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","4+","Total",20,80,"Total",510,1040,0.0392156862745098,0.0769230769230769
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","E","Female",NA,NA,"Total",16600,19600,NA,NA
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","E","Male",NA,NA,"Total",6920,8670,NA,NA
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","E","Total",NA,NA,"Total",23510,28250,NA,NA
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","Not Assigned","Female",160,180,"Total",2610,3130,0.0613026819923372,0.0575079872204473
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","Not Assigned","Male",3730,4280,"Total",8220,9610,0.453771289537713,0.445369406867846
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","Not Assigned","Total",3900,4460,"Total",10840,12740,0.359778597785978,0.350078492935636
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","Total","Female",230,300,"Total",40060,52430,0.00574138791812282,0.00572191493419798
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","Total","Male",5230,6340,"Total",30580,39220,0.171026814911707,0.161652218255992
"LEP","Greater Birmingham and Solihull","Construction, Planning and the Built Environment","Total","Total",5460,6660,"Total",70640,91680,0.0772933182332956,0.0726439790575916
"LEP","Greater Birmingham and Solihull","Education and Training","1","Female",90,100,"Total",7220,9560,0.0124653739612188,0.0104602510460251
